time,a,b,c,d,e
2020-07-14 15:00:00,0.85655075,4.6128693,0.47115353,0.100903004,0.10275757
2020-07-14 18:00:00,0.83664805,4.2092705,0.5059775,0.098005064,0.09715381
2020-07-14 21:00:00,0.80220526,3.142129,0.9557629,0.08740844,0.06143106
2020-07-15 00:00:00,0.32648402,2.556755,0.53196526,0.051742118,0.03773049
2020-07-15 03:00:00,0.19779497,2.3597596,0.25938457,0.03161531,0.02902972
2020-07-15 06:00:00,0.24930012,2.6218321,0.2758761,0.03302653,0.030918192
2020-07-15 09:00:00,0.43969995,3.3105216,0.4528466,0.04840094,0.04151768
2020-07-15 12:00:00,0.42835867,3.5742583,0.44542965,0.046988666,0.0395825
2020-07-15 15:00:00,0.41942096,3.9139428,0.4433149,0.044603553,0.038209967
2020-07-15 18:00:00,0.38059354,4.1592784,0.4055395,0.042737823,0.0354784
2020-07-15 21:00:00,0.29369658,4.2109175,0.3295448,0.036343727,0.030200489
2020-07-16 00:00:00,1.0820926,5.2213826,0.5172979,0.0689858,0.053291537
2020-07-16 03:00:00,5.9041677,3.0970685,0.30138716,0.1860225,0.06135897
2020-07-16 06:00:00,7.699421,1.8047036,0.06291335,0.3307601,0.07555846
2020-07-16 09:00:00,7.077597,1.773914,0.12304833,0.06238457,0.04687922
2020-07-16 12:00:00,6.814081,1.8937526,0.12535743,0.03182104,0.030292997
2020-07-16 15:00:00,7.1613746,1.8552428,0.122405685,0.037075873,0.027790345
2020-07-16 18:00:00,7.851365,1.8988564,0.12514476,0.016227197,0.0247297
2020-07-16 21:00:00,8.2368,1.8189039,0.123964496,0.01822284,0.025730196
2020-07-17 00:00:00,8.115349,1.9862454,0.12486144,0.019145524,0.023107912
2020-07-17 03:00:00,7.4782763,2.6860929,0.12392401,0.026622685,0.02342137
2020-07-17 06:00:00,7.4842463,2.6850872,0.121722594,0.02386709,0.021183288
2020-07-17 09:00:00,6.6339583,2.0780647,0.11636551,0.016175557,0.019068709
2020-07-17 12:00:00,6.533695,1.7107081,0.10887623,0.014710964,0.019125853
2020-07-17 15:00:00,6.2601056,1.5904346,0.10086803,0.021840889,0.020074768
2020-07-17 18:00:00,5.287055,1.4335319,0.10112308,0.03817351,0.04771162
2020-07-17 21:00:00,3.8319147,1.2035342,0.124942444,0.045715187,0.098195314
2020-07-18 00:00:00,3.2079825,1.362019,0.13885598,0.04552514,0.10114502
2020-07-18 03:00:00,3.0017357,1.8801374,0.14791633,0.04734938,0.10222569
2020-07-18 06:00:00,2.8307757,2.2054155,0.15982984,0.04806493,0.09577346
2020-07-18 09:00:00,2.2083888,1.3259176,0.1464773,0.08325434,0.065700285
2020-07-18 12:00:00,2.429301,1.401963,0.13628998,0.09009353,0.06678006
2020-07-18 15:00:00,2.7555544,1.629443,0.14156121,0.07344362,0.07554952
2020-07-18 18:00:00,2.5975366,1.7549478,0.15169217,0.067892574,0.06701503
2020-07-18 21:00:00,3.4036741,2.16114,0.13523369,0.06980195,0.06413644
2020-07-19 00:00:00,5.378247,5.276302,0.07465499,0.17817336,0.043486796
2020-07-19 03:00:00,3.8485777,4.601204,0.08469748,0.14379139,0.052194633
2020-07-19 06:00:00,2.9326367,0.9234507,0.299051,0.19218162,0.52381253
2020-07-19 09:00:00,5.0331674,2.4290082,0.096441254,0.10046803,0.07090079
2020-07-19 12:00:00,6.5560565,1.8192537,0.15109117,0.19634947,0.036683626
2020-07-19 15:00:00,6.876091,1.8914504,0.30070975,0.33387035,0.025017751
2020-07-19 18:00:00,7.0453806,1.8317717,1.2126443,0.48244128,0.032257713
2020-07-19 21:00:00,6.2046833,1.790631,2.0283177,0.5232427,0.035311397
2020-07-20 00:00:00,5.6188545,2.0028796,2.084087,0.4819015,0.039479483
2020-07-20 03:00:00,5.3192115,1.9476601,1.9743985,0.36284974,0.042393997
2020-07-20 06:00:00,5.0307817,1.8799398,1.8188345,0.249674,0.04545203
2020-07-20 09:00:00,5.1364985,2.0141037,1.702522,0.19574682,0.04511473
2020-07-20 12:00:00,4.235924,1.8822799,1.4416646,0.16111276,0.04483221
2020-07-20 15:00:00,3.4060555,1.9487096,1.2412318,0.17298937,0.04293282
2020-07-20 18:00:00,3.8920088,1.7496731,1.4472232,0.22903618,0.0410532
2020-07-20 21:00:00,7.0968504,1.7437226,0.88038385,0.21739823,0.0859152
2020-07-21 00:00:00,6.7901297,1.6898534,0.47349963,0.14328359,0.2510264
2020-07-21 03:00:00,5.656564,1.7202524,0.35805625,0.11103104,0.3244819
2020-07-21 06:00:00,4.640194,1.7655872,0.47480813,0.12169446,0.40260768
2020-07-21 09:00:00,3.4588003,1.8336724,0.4667552,0.11663146,0.35958642
2020-07-21 12:00:00,3.7455812,3.0734336,0.36453074,0.098224066,0.40483117
2020-07-21 15:00:00,3.8618186,4.3510003,0.20273994,0.0768193,0.24611522
2020-07-21 18:00:00,2.95809,5.561524,0.1607079,0.070135884,0.19619285
2020-07-21 21:00:00,2.8949065,3.4837654,0.18620448,0.08324882,0.081385314
2020-07-22 00:00:00,2.624937,4.3159366,0.18757385,0.07566531,0.08551226
2020-07-22 03:00:00,2.4216292,5.7356863,0.15023021,0.072609425,0.256715
2020-07-22 06:00:00,2.8791187,3.9243112,0.18080771,0.08494562,0.13579912
2020-07-22 09:00:00,2.4036005,3.535083,0.15244478,0.07886195,0.55186695
2020-07-22 12:00:00,2.6652792,3.8067527,0.16072585,0.07379136,0.47489932
2020-07-22 15:00:00,2.487289,3.8840954,0.164111,0.07630082,0.424731
2020-07-22 18:00:00,2.2828536,4.9441705,0.1656717,0.08682269,0.36322215
2020-07-22 21:00:00,2.313811,5.684506,0.17943157,0.08625147,0.39273518
2020-07-23 00:00:00,3.267933,2.8268337,0.20093071,0.059168946,0.5165934
2020-07-23 03:00:00,3.7594807,1.7559168,0.057444986,0.025050638,0.121768154
2020-07-23 06:00:00,3.985433,1.0574921,0.043667775,0.030732276,0.016507981
2020-07-23 09:00:00,3.9898372,0.8977989,0.042041883,0.036266923,0.015303442
2020-07-23 12:00:00,4.1303844,1.2153457,0.060716927,0.036496013,0.022305679
2020-07-23 15:00:00,4.2592206,2.340473,0.061628617,0.02277607,0.20079467
2020-07-23 18:00:00,3.996299,3.9068055,0.13585171,0.04355073,0.371555
2020-07-23 21:00:00,3.2566442,5.455765,0.22062561,0.0673162,0.40982917
2020-07-24 00:00:00,2.7119992,5.9403872,0.18900916,0.05715277,0.26982877
2020-07-24 03:00:00,2.7001305,4.8747396,0.19476591,0.0609049,0.23111324
2020-07-24 06:00:00,3.0264592,4.77655,0.1706098,0.05305852,0.2068926
2020-07-24 09:00:00,3.3641229,4.57441,0.14842261,0.0522506,0.20069535
2020-07-24 12:00:00,3.6723366,4.3877974,0.14000171,0.059599776,0.20016254
2020-07-24 15:00:00,3.885134,4.196292,0.13405707,0.058099978,0.17091537
2020-07-24 18:00:00,4.178098,3.910437,0.13626878,0.059886873,0.1614913
2020-07-24 21:00:00,4.4536858,4.197272,0.12565899,0.06746021,0.14630029
2020-07-25 00:00:00,4.6287603,4.6813707,0.11032217,0.061488204,0.13184066
2020-07-25 03:00:00,4.951004,5.489581,0.088678315,0.05076638,0.09834512
2020-07-25 06:00:00,5.0227137,5.3733435,0.08635595,0.058518283,0.075155795
2020-07-25 09:00:00,4.500407,4.8862333,0.10586956,0.062218305,0.076459415
2020-07-25 12:00:00,3.2277877,4.462696,0.65341306,0.07854206,0.053451058
2020-07-25 15:00:00,2.6853404,4.084155,1.0729009,0.07293361,0.049219377
2020-07-25 18:00:00,2.1711953,4.3524375,0.676379,0.060813166,0.04909883
2020-07-25 21:00:00,1.632473,5.2292976,1.5931941,0.057956368,0.035308354
2020-07-26 00:00:00,0.85696864,6.746531,3.8351588,0.052498277,0.0153476875
2020-07-26 03:00:00,0.06611467,7.4261837,3.2016854,0.038781438,0.0117142955
2020-07-26 06:00:00,0.059631757,6.0422993,1.7076873,0.037024017,0.015775885
2020-07-26 09:00:00,0.046162196,4.1422544,1.0030481,0.03512989,0.013293951
2020-07-26 12:00:00,0.041282155,4.3230095,1.4687206,0.03378334,0.014704965
2020-07-26 15:00:00,0.04668688,4.3273435,1.4170294,0.038621493,0.014445208
2020-07-26 18:00:00,0.04294214,4.739582,1.2851341,0.037369967,0.013782737
2020-07-26 21:00:00,0.04164658,6.3519344,1.6122491,0.031196635,0.017404439
2020-07-27 00:00:00,0.043057337,6.5656233,1.5268289,0.033906758,0.01740005
2020-07-27 03:00:00,0.042322017,5.9617867,1.3077154,0.036501803,0.015164646
2020-07-27 06:00:00,0.044604473,5.0831976,1.1836559,0.037001476,0.014422694
2020-07-27 09:00:00,0.037732087,4.9822664,1.4426124,0.031718396,0.014599256
2020-07-27 12:00:00,0.038209442,4.434379,1.4769031,0.03205774,0.014440753
2020-07-27 15:00:00,0.04210851,5.472285,0.9791391,0.03645164,0.011362481
2020-07-27 18:00:00,0.07575009,4.0910745,0.78166,0.05762383,0.013290441
2020-07-27 21:00:00,0.08708648,3.9852297,1.610607,0.053652003,0.02472029
2020-07-28 00:00:00,0.08120247,4.8183436,2.4410691,0.04629532,0.044209734
2020-07-28 03:00:00,0.07627067,5.0027747,1.5381292,0.035334986,0.053472087
2020-07-28 06:00:00,0.05274182,4.7829,1.3051344,0.017401433,0.05502397
2020-07-28 09:00:00,0.037751146,4.6943946,1.9248269,0.012603503,0.039638758
2020-07-28 12:00:00,0.029471206,4.25431,1.732092,0.012513082,0.032915108
2020-07-28 15:00:00,0.02945279,4.0211015,1.649012,0.014752671,0.03156741
2020-07-28 18:00:00,0.032560404,3.99256,1.8271776,0.01865166,0.027455999
2020-07-28 21:00:00,0.034989808,3.956837,1.9535618,0.023771038,0.02308175
2020-07-29 00:00:00,0.034596805,5.321004,1.4957609,0.021883262,0.032019865
2020-07-29 03:00:00,0.0981144,6.217948,0.2791615,0.028660135,0.060974784
2020-07-29 06:00:00,0.11861919,3.4474688,0.09037696,0.03416251,0.057904176
2020-07-29 09:00:00,0.13005571,2.9960911,0.06811249,0.035517395,0.060227156
2020-07-29 12:00:00,0.12397855,2.7654827,0.054692406,0.03609319,0.07952872
2020-07-29 15:00:00,0.10140848,3.4233148,0.07375343,0.025184717,0.08837111
2020-07-29 18:00:00,0.037357695,5.5825205,0.31924522,0.018686494,0.067567125
2020-07-29 21:00:00,0.035357058,5.4834156,0.95516413,0.021455185,0.05102998
2020-07-30 00:00:00,0.035393834,6.364464,1.208897,0.022392668,0.046301104
2020-07-30 03:00:00,0.031518042,4.58727,0.84377015,0.020759638,0.0544917
2020-07-30 06:00:00,0.030123532,3.8511834,0.66168386,0.02102987,0.054297924
2020-07-30 09:00:00,0.037075248,3.346224,0.74906826,0.026775898,0.044499923
2020-07-30 12:00:00,0.1343977,5.313374,1.3440063,0.07858251,0.009992956
2020-07-30 15:00:00,0.22486824,4.9075174,1.1253694,0.11930524,0.008476706
2020-07-30 18:00:00,0.20791352,4.1108823,1.0246639,0.10400422,0.00982364
2020-07-30 21:00:00,0.1926888,3.813348,0.95480853,0.090265825,0.012635802
2020-07-31 00:00:00,0.16043967,4.430804,0.79810447,0.0839806,0.012338898
2020-07-31 03:00:00,0.14094275,4.108347,0.7202546,0.06988821,0.014252847
2020-07-31 06:00:00,0.11340176,3.5029857,0.59820443,0.07233841,0.028399915
2020-07-31 09:00:00,0.15391576,3.4048753,0.5585728,0.073747225,0.040509056
2020-07-31 12:00:00,0.17641002,3.5892549,0.53974015,0.07396785,0.058533978
2020-07-31 15:00:00,0.06794629,3.821882,0.40447244,0.061649766,0.032640565
2020-07-31 18:00:00,0.06093652,4.619037,0.4045976,0.070968054,0.027088653
2020-07-31 21:00:00,0.08913361,4.6325965,0.42113665,0.059380386,0.037190795
2020-08-01 00:00:00,0.1100388,4.9242253,0.45219368,0.060966577,0.04172301
2020-08-01 03:00:00,0.14522825,6.0401363,0.57778776,0.06958248,0.042051412
2020-08-01 06:00:00,0.11033355,6.9126706,0.6367637,0.06807002,0.028182063
2020-08-01 09:00:00,0.07395136,5.6713433,0.83568937,0.05293829,0.013370274
2020-08-01 12:00:00,0.07420332,5.259529,0.9335665,0.044789214,0.007609631
2020-08-01 15:00:00,0.062286176,5.1969414,0.71147734,0.03707331,0.0069371997
2020-08-01 18:00:00,0.054194167,5.8446527,0.63717604,0.03383391,0.006578395
2020-08-01 21:00:00,0.06724623,6.792513,0.6706756,0.045027375,0.017654447
2020-08-02 00:00:00,0.13459073,8.87622,0.63990736,0.06932955,0.02271038
2020-08-02 03:00:00,0.112116046,9.023783,0.7796052,0.06417489,0.014064547
2020-08-02 06:00:00,0.11515192,9.852129,0.8514087,0.072629,0.013051999
2020-08-02 09:00:00,0.12591049,8.476818,0.71623445,0.065792374,0.023272421
2020-08-02 12:00:00,0.10702963,5.8815017,0.38243023,0.031787865,0.0374256
2020-08-02 15:00:00,0.061231535,4.554328,0.37902758,0.01929826,0.034636207
2020-08-02 18:00:00,0.03814393,5.97876,0.43797883,0.018381206,0.033289663
2020-08-02 21:00:00,0.034866065,5.579431,0.37232634,0.029087605,0.017827792
2020-08-03 00:00:00,0.039360885,4.598239,0.33303046,0.033735223,0.0053463904
2020-08-03 03:00:00,0.042397656,4.7841845,0.35653493,0.030504368,0.0056526
2020-08-03 06:00:00,0.040623307,5.3520374,0.31300655,0.03584827,0.009339451
2020-08-03 09:00:00,0.03814587,5.4641795,0.32799146,0.030653222,0.007308892
2020-08-03 12:00:00,0.030010464,4.4246764,0.23044063,0.021340204,0.0053184824
2020-08-03 15:00:00,0.029721681,4.550607,0.22874604,0.023512928,0.0048426203
2020-08-03 18:00:00,0.023089487,4.4531693,0.1834268,0.01870445,0.0049039684
2020-08-03 21:00:00,0.020249385,4.400093,0.17143133,0.018523378,0.0065073487
2020-08-04 00:00:00,0.02344901,5.4299893,0.19095084,0.018696474,0.0075091757
2020-08-04 03:00:00,0.031178761,6.4266334,0.23716761,0.022324584,0.008467698
2020-08-04 06:00:00,0.024916545,7.2721663,0.22906923,0.016354995,0.023292776
2020-08-04 09:00:00,0.022672825,7.64977,0.16375734,0.010818325,0.038732853
2020-08-04 12:00:00,0.019133206,8.815113,0.18448503,0.009448835,0.03509491
2020-08-04 15:00:00,0.016156282,9.114018,0.18956384,0.008970228,0.032058053
2020-08-04 18:00:00,0.017611314,8.925674,0.15627286,0.009052061,0.036422804
2020-08-04 21:00:00,0.018845918,7.2058516,0.13023952,0.010644157,0.03847843
2020-08-05 00:00:00,0.03103249,7.5876226,0.11401876,0.009953188,0.041786145
2020-08-05 03:00:00,0.046651613,6.869579,0.09059606,0.011210295,0.04303119
2020-08-05 06:00:00,0.052427128,6.098874,0.11202787,0.015016374,0.046565108
2020-08-05 09:00:00,0.053050883,5.7471676,0.117678635,0.017298372,0.08214979
2020-08-05 12:00:00,0.054199792,7.134762,0.14238688,0.021526553,0.15328388
2020-08-05 15:00:00,0.043386336,7.2759876,0.15989776,0.025089078,0.26699483
2020-08-05 18:00:00,0.021415548,7.041914,0.044493273,0.020564623,0.44896284
2020-08-05 21:00:00,0.020850016,8.915038,0.038778182,0.018313633,0.4700225
2020-08-06 00:00:00,0.033737477,9.524519,0.05178132,0.018046865,0.44030654
2020-08-06 03:00:00,0.08317361,9.409467,0.05487785,0.017323846,0.4595646
2020-08-06 06:00:00,0.08355887,9.148043,0.05004916,0.016283054,0.48790216
2020-08-06 09:00:00,0.27072683,7.658057,0.0410806,0.01593078,0.5357623
2020-08-06 12:00:00,0.5796527,6.3501115,0.03464795,0.01464941,0.6045216
2020-08-06 15:00:00,0.58040303,6.2904105,0.032192364,0.014550701,0.6214123
2020-08-06 18:00:00,0.4703214,6.184572,0.036771484,0.015118204,0.6242102
2020-08-06 21:00:00,0.45645195,6.1599555,0.051748782,0.014740463,0.5725993
2020-08-07 00:00:00,0.4287809,6.456136,0.050350115,0.014939947,0.55412143
2020-08-07 03:00:00,0.35636094,6.7341204,0.052996464,0.014688434,0.489657
2020-08-07 06:00:00,0.37785253,6.628704,0.05004325,0.013022808,0.5607252
2020-08-07 09:00:00,0.407488,5.367706,0.048166428,0.012034979,0.60318047
2020-08-07 12:00:00,0.618816,6.6838045,0.055730935,0.011189365,0.4951253
2020-08-07 15:00:00,0.5936492,8.27706,0.09512739,0.013492665,0.2672992
2020-08-07 18:00:00,0.076613896,4.9595265,0.1636969,0.012324878,0.04391256
2020-08-07 21:00:00,0.017612867,3.239399,0.13660713,0.011091253,0.021805178
2020-08-08 00:00:00,0.016608175,3.791518,0.12123141,0.009952815,0.021197515
2020-08-08 03:00:00,0.08904094,8.07476,0.1668783,0.017192256,0.03355821
2020-08-08 06:00:00,0.07232688,8.07067,0.11682638,0.014709788,0.05145479
2020-08-08 09:00:00,0.034905422,6.259106,0.06060186,0.012348442,0.07836133
2020-08-08 12:00:00,0.030353833,5.1790266,0.04865046,0.012262861,0.089987606
2020-08-08 15:00:00,0.03302382,4.5738244,0.05338531,0.011790405,0.0946423
2020-08-08 18:00:00,0.017304074,3.2299023,0.022728266,0.014786593,0.11100174
2020-08-08 21:00:00,0.026185201,3.425639,0.029505527,0.014182987,0.07147439
2020-08-09 00:00:00,0.06902424,5.6915264,0.12519126,0.016251896,0.069053836
2020-08-09 03:00:00,0.04847007,4.2773013,0.1018953,0.014325718,0.063416176
2020-08-09 06:00:00,0.043406744,4.4403324,0.10854921,0.009818826,0.02571037
2020-08-09 09:00:00,0.06912385,3.783442,0.1725579,0.022776857,0.02396553
2020-08-09 12:00:00,0.13111667,3.7628038,0.23420802,0.036017515,0.027434623
2020-08-09 15:00:00,0.141484,3.02221,0.22716285,0.03253326,0.02639176
2020-08-09 18:00:00,0.092231385,3.36476,0.20109026,0.027965903,0.028645972
2020-08-09 21:00:00,0.111804344,3.0330133,0.25867313,0.03984942,0.02019584
2020-08-10 00:00:00,0.0716955,5.2275386,0.14038631,0.023160797,0.049233563
2020-08-10 03:00:00,0.030305466,9.187343,0.07026238,0.009069056,0.06302492
2020-08-10 06:00:00,0.03279307,9.745,0.073122844,0.009015286,0.06150047
2020-08-10 09:00:00,0.026707385,9.356692,0.04173218,0.009316218,0.0861943
2020-08-10 12:00:00,0.018586885,7.8038764,0.03598438,0.010080792,0.066080965
2020-08-10 15:00:00,0.017471274,6.421607,0.043007698,0.010188689,0.07880902
2020-08-10 18:00:00,0.017053574,5.620665,0.043426737,0.009435253,0.08595212
2020-08-10 21:00:00,0.0166558,6.818135,0.04061424,0.008458338,0.08611706
2020-08-11 00:00:00,0.016941056,8.486019,0.04103992,0.008268177,0.07603834
2020-08-11 03:00:00,0.021647166,8.246743,0.050963845,0.0077328053,0.07255153
2020-08-11 06:00:00,0.025824022,7.80658,0.055696517,0.00888888,0.07059104
2020-08-11 09:00:00,0.023731427,7.8574386,0.053964347,0.008262121,0.070152596
2020-08-11 12:00:00,0.020532552,7.94494,0.04972149,0.007998017,0.07383906
2020-08-11 15:00:00,0.016938612,8.239532,0.044400465,0.007474847,0.080010496
2020-08-11 18:00:00,0.01984741,7.5362988,0.048559904,0.00905575,0.07119517
2020-08-11 21:00:00,0.0253979,5.0556955,0.050966088,0.010095562,0.06444027
2020-08-12 00:00:00,0.014517931,5.6121807,0.03431033,0.012531979,0.10583845
2020-08-12 03:00:00,0.011368848,5.236325,0.022519227,0.02525256,0.12071795
2020-08-12 06:00:00,0.010107306,5.5372634,0.020439629,0.02296951,0.12983209
2020-08-12 09:00:00,0.010503512,5.7459054,0.025263153,0.017847002,0.118332766
2020-08-12 12:00:00,0.011614071,6.711116,0.027874684,0.0145481,0.1050005
2020-08-12 15:00:00,0.009556101,6.919035,0.022358349,0.016895942,0.073159635
2020-08-12 18:00:00,0.008356958,5.681665,0.019978946,0.020379305,0.07914993
2020-08-12 21:00:00,0.012655805,4.892766,0.030614877,0.029516563,0.11154516
2020-08-13 00:00:00,0.011669653,3.677067,0.027801586,0.024063034,0.09727852
2020-08-13 03:00:00,0.012401418,2.9381807,0.03258328,0.0115233725,0.068024136
2020-08-13 06:00:00,0.011645452,3.4042826,0.023097524,0.040210724,0.13084619
2020-08-13 09:00:00,0.012462896,4.217415,0.019668449,0.04683134,0.12980716
2020-08-13 12:00:00,0.013540515,4.608339,0.023934646,0.043254923,0.13559265
2020-08-13 15:00:00,0.021289542,4.4131427,0.0282304,0.060432926,0.18755892
2020-08-13 18:00:00,0.0239695,3.9009192,0.026548622,0.07712271,0.20932408
2020-08-13 21:00:00,0.01425211,3.6207972,0.022949321,0.0663404,0.16089956
2020-08-14 00:00:00,0.01451549,3.751902,0.021897024,0.059610084,0.14514413
2020-08-14 03:00:00,0.012954479,3.7462952,0.025018718,0.049399808,0.13369973
2020-08-14 06:00:00,0.7266508,4.001614,0.08691904,0.042038683,0.08897722
2020-08-14 09:00:00,1.6365607,3.6619203,0.4477795,0.037981454,0.054216146
2020-08-14 12:00:00,2.514682,2.8326735,0.545567,0.030924968,0.032940827
2020-08-14 15:00:00,3.0130327,2.3697395,0.52200055,0.030658927,0.027166808
2020-08-14 18:00:00,3.4115264,1.4364367,0.52448833,0.11498074,0.105356574
2020-08-14 21:00:00,4.0245337,0.17230676,0.08238756,0.26569313,0.1661054
2020-08-15 00:00:00,3.6116195,0.0837728,0.058782186,0.27459896,0.19920163
2020-08-15 03:00:00,3.8714306,0.04863684,0.020724254,0.3083323,0.32688048
2020-08-15 06:00:00,3.6910334,0.050723236,0.023766689,0.29516858,0.21036716
2020-08-15 09:00:00,4.25589,0.051261492,0.040765155,0.30025426,0.19226995
2020-08-15 12:00:00,4.148487,0.054937348,0.12263298,0.23722886,0.22082286
2020-08-15 15:00:00,4.0923343,0.03229502,0.037777524,0.21186362,0.14317511
2020-08-15 18:00:00,4.3268385,0.02544595,0.116646335,0.22981511,0.16538636
2020-08-15 21:00:00,3.3197517,0.034395345,0.051457718,0.17042029,0.085248426
2020-08-16 00:00:00,2.7973263,0.030986248,0.10644127,0.15947066,0.09219199
2020-08-16 03:00:00,2.9484444,0.03118293,0.12113679,0.17887454,0.10333853
2020-08-16 06:00:00,2.8093653,0.022645753,0.06769467,0.15422134,0.08373107
2020-08-16 09:00:00,2.780933,0.017548388,0.07258133,0.15246183,0.071914904
2020-08-16 12:00:00,3.175829,0.019525388,0.07679914,0.15471904,0.080338344
2020-08-16 15:00:00,3.9019105,0.019219844,0.12662148,0.1657945,0.09334836
2020-08-16 18:00:00,4.5237346,0.015836122,0.21433672,0.1693753,0.09739009
2020-08-16 21:00:00,4.6582584,0.040002216,0.5763625,0.16906469,0.10143347
2020-08-17 00:00:00,4.333674,0.07491114,0.91312665,0.1597069,0.109808296
2020-08-17 03:00:00,4.4709187,0.09341673,0.8781419,0.17476125,0.13823012
2020-08-17 06:00:00,5.3637495,0.11793606,0.9074235,0.16880079,0.13612613
2020-08-17 09:00:00,6.2735305,0.19077128,1.1535002,0.15391238,0.14657624
2020-08-17 12:00:00,6.6284904,0.27242085,0.93579125,0.14896199,0.14439252
2020-08-17 15:00:00,5.788267,0.4612726,0.75771654,0.116706215,0.12158458
2020-08-17 18:00:00,4.3807874,0.627149,0.53752565,0.08348839,0.11126584
2020-08-17 21:00:00,3.634726,0.57723504,0.42398712,0.08930581,0.09418943
2020-08-18 00:00:00,3.5732331,0.20163277,0.87986726,0.1194963,0.112796344
2020-08-18 03:00:00,3.7828872,0.058977243,0.72875065,0.14937754,0.13415869
2020-08-18 06:00:00,5.432426,0.0523246,0.83750916,0.147238,0.09286613
2020-08-18 09:00:00,6.239195,0.021055138,0.17389719,0.12710261,0.06944451
2020-08-18 12:00:00,5.7763824,0.024162404,0.030389221,0.138057,0.075125575
2020-08-18 15:00:00,7.3304477,0.0329463,0.19499092,0.13995631,0.08520894
2020-08-18 18:00:00,7.521581,0.07878257,0.63968086,0.1365576,0.10545611
2020-08-18 21:00:00,3.0701096,0.15426698,0.9006537,0.07987138,0.08174678
2020-08-19 00:00:00,2.9096215,0.13035204,0.71648777,0.098144,0.092614576
2020-08-19 03:00:00,5.0791206,0.079358235,0.5174913,0.12090644,0.09046238
2020-08-19 06:00:00,5.7519903,0.02506962,0.65734357,0.13505596,0.07267663
2020-08-19 09:00:00,2.9444766,0.018998547,0.47109148,0.12178772,0.060022477
2020-08-19 12:00:00,2.3825235,0.018794829,0.51443535,0.119267404,0.05978897
2020-08-19 15:00:00,2.3731115,0.017342214,0.46171823,0.11446871,0.057221204
2020-08-19 18:00:00,2.5562294,0.017455926,0.42869467,0.11517186,0.055855524
2020-08-19 21:00:00,4.847108,0.027149506,0.2891652,0.11442817,0.055952273
2020-08-20 00:00:00,6.0728297,0.032335233,0.4033688,0.11929782,0.061314434
2020-08-20 03:00:00,4.776075,0.09530459,0.62187636,0.11648886,0.106118046
2020-08-20 06:00:00,4.2858586,0.0753761,0.6529748,0.11744337,0.10398574
2020-08-20 09:00:00,5.8481693,0.042551313,0.7712842,0.13102296,0.08664476
2020-08-20 12:00:00,7.0120916,0.035256587,0.40062508,0.110174455,0.05803039
2020-08-20 15:00:00,6.042239,0.04026831,0.21802856,0.09363743,0.046955224
2020-08-20 18:00:00,6.1252723,0.04365347,0.12252758,0.0899629,0.043040257
2020-08-20 21:00:00,7.027656,0.0372188,0.06969577,0.086521186,0.04273374
2020-08-21 00:00:00,8.049482,0.03057805,0.2476164,0.09756698,0.051628616
2020-08-21 03:00:00,5.4858985,0.055594757,0.64400554,0.107482485,0.08676786
2020-08-21 06:00:00,6.562681,0.06822643,0.73683107,0.104020715,0.07569019
2020-08-21 09:00:00,8.716772,0.0546832,0.6668607,0.10621215,0.07713796
2020-08-21 12:00:00,9.36731,0.058377016,0.5403052,0.09974009,0.07384374
2020-08-21 15:00:00,8.73359,0.062285207,0.23607153,0.07630172,0.04258421
2020-08-21 18:00:00,7.4369874,0.10869981,0.036859352,0.0653337,0.04171088
2020-08-21 21:00:00,8.231589,0.17822263,0.061239827,0.06624576,0.047140528
2020-08-22 00:00:00,8.3197,0.14296205,0.18982115,0.07034611,0.045473285
2020-08-22 03:00:00,7.5635643,0.06887451,0.2995477,0.07646717,0.044357754
2020-08-22 06:00:00,7.105155,0.050844964,0.30202577,0.07715388,0.041862033
2020-08-22 09:00:00,6.2583137,0.059412003,0.3801563,0.06771688,0.036344692
2020-08-22 12:00:00,8.273551,0.060316306,0.9349864,0.06351413,0.042256795
2020-08-22 15:00:00,5.900235,0.030953098,3.8050947,0.041761972,0.03167003
2020-08-22 18:00:00,5.773043,0.09065907,3.0440884,0.028981443,0.02217382
2020-08-22 21:00:00,2.9063532,1.5717447,1.3706002,0.05618696,0.09066545
2020-08-23 00:00:00,2.1629338,2.170421,0.5026698,0.0578393,0.12858276
2020-08-23 03:00:00,2.4164667,2.028883,0.3467914,0.055399228,0.1353142
2020-08-23 06:00:00,2.877196,1.9884361,0.29890317,0.05237301,0.13613676
2020-08-23 09:00:00,3.5583875,2.2346911,0.32306102,0.0559869,0.14881706
2020-08-23 12:00:00,3.6807582,2.0941794,0.32667273,0.056290835,0.13855176
2020-08-23 15:00:00,4.0077577,2.0544608,0.563338,0.055059887,0.1170714
2020-08-23 18:00:00,5.261001,0.89388996,2.3189104,0.066226885,0.05565989
2020-08-23 21:00:00,4.3031363,0.12965614,1.4933918,0.18775398,0.030732684
2020-08-24 00:00:00,2.810094,0.15743263,0.77594644,0.20653687,0.03250679
2020-08-24 03:00:00,4.13546,0.1502759,1.194972,0.222682,0.032350957
2020-08-24 06:00:00,5.5016613,0.3058274,1.8554883,0.12735781,0.03344096
2020-08-24 09:00:00,5.931709,0.5626061,2.7336414,0.03816359,0.06047351
2020-08-24 12:00:00,5.359362,0.9386407,2.3561833,0.03828491,0.083326265
2020-08-24 15:00:00,3.9812217,2.0044336,0.38300055,0.05041641,0.11459681
