time,a,b,c,d,e,f,g,h,i
2020-07-29 09:00:00,0.029078403,0.08250642,0.059824802,2.92364,0.013167936,0.09221823,0.05189749,0.018194392,0.019475818
2020-07-29 12:00:00,0.028214632,0.08338546,0.054536905,2.6616046,0.012227145,0.11049163,0.06893328,0.021944396,0.018437957
2020-07-29 15:00:00,0.020769399,0.08617861,0.043311205,3.2310638,0.009473005,0.21106903,0.078997605,0.020849524,0.010320399
2020-07-29 18:00:00,0.005869443,0.03370384,0.020862158,4.7941103,0.0121872835,1.0725846,0.061919816,0.017654208,0.006484494
2020-07-29 21:00:00,0.0064741387,0.02870428,0.021795599,3.8112087,0.030496478,2.5761495,0.04735226,0.014197826,0.010043928
2020-07-30 00:00:00,0.0062635723,0.026547179,0.021837683,4.311943,0.039635632,3.2035239,0.043135103,0.013148777,0.011413823
2020-07-30 03:00:00,0.005774281,0.024124289,0.01871685,3.1089408,0.033571504,2.2720165,0.049611345,0.016028043,0.009027435
2020-07-30 06:00:00,0.0057600345,0.02326284,0.017652765,2.6872208,0.030966628,1.7786933,0.049322512,0.016439619,0.008999943
2020-07-30 09:00:00,0.0064615016,0.0319512,0.024329027,2.3707452,0.02915595,1.6708325,0.040183473,0.015532667,0.014452815
2020-07-30 12:00:00,0.028328624,0.06699353,0.10887063,4.370557,0.040337253,2.1817288,0.007975366,0.018583447,0.056978825
2020-07-30 15:00:00,0.06146308,0.10353368,0.1061322,3.8526857,0.029268164,2.110945,0.0059484136,0.025312964,0.09024765
2020-07-30 18:00:00,0.063678175,0.10632866,0.0703928,3.3277423,0.023421176,1.7577672,0.006734645,0.025553284,0.07567086
2020-07-30 21:00:00,0.057751566,0.10038429,0.06527582,3.2203069,0.01818691,1.5048118,0.009193386,0.024667796,0.06316658
2020-07-31 00:00:00,0.047870632,0.08577154,0.05489926,4.0027256,0.014730721,1.188377,0.0092884945,0.023327222,0.05867579
2020-07-31 03:00:00,0.042291403,0.07839596,0.048682284,3.7410831,0.02137588,1.0421817,0.010369442,0.02223451,0.0470683
2020-07-31 06:00:00,0.0409357,0.049972653,0.050080582,3.1814318,0.012515437,0.88228124,0.018980449,0.030645745,0.048486836
2020-07-31 09:00:00,0.06477534,0.05604057,0.07067358,3.1429539,0.010521754,0.7759075,0.02574398,0.043789595,0.041213706
2020-07-31 12:00:00,0.07745838,0.059882555,0.08059791,3.346332,0.009400715,0.73575175,0.036838748,0.058033027,0.03361222
2020-07-31 15:00:00,0.017498668,0.043372426,0.020499362,3.616645,0.010721871,0.58754814,0.021733629,0.036072023,0.034500267
2020-07-31 18:00:00,0.013609912,0.045914706,0.013479609,4.4161153,0.011727568,0.5856236,0.018780375,0.03176931,0.045607798
2020-07-31 21:00:00,0.028077831,0.04533467,0.034513295,4.4166427,0.009217121,0.61132145,0.024663517,0.039476153,0.030192435
2020-08-01 00:00:00,0.039411727,0.0461822,0.049774025,4.696114,0.008891719,0.6488056,0.027778355,0.04342594,0.028762255
2020-08-01 03:00:00,0.058380056,0.051990386,0.07156417,5.745667,0.0105861435,0.8288126,0.027370067,0.04398347,0.03643264
2020-08-01 06:00:00,0.036795523,0.049435943,0.050281186,6.533793,0.013201577,0.97952527,0.019081993,0.031832572,0.042072803
2020-08-01 09:00:00,0.017576842,0.044116892,0.033448644,5.4494762,0.02175446,1.0175804,0.009980547,0.018351575,0.03500648
2020-08-01 12:00:00,0.01664751,0.044259403,0.03788095,4.9666758,0.026855126,1.1780138,0.0061064456,0.012763882,0.030494526
2020-08-01 15:00:00,0.013357499,0.038632374,0.033065792,4.8728256,0.022636287,0.9929924,0.0054744193,0.010677749,0.025053062
2020-08-01 18:00:00,0.011756835,0.033962827,0.029045196,5.5090733,0.021355951,0.9333803,0.005159977,0.010176893,0.022523671
2020-08-01 21:00:00,0.014644672,0.039990406,0.031974923,6.3422394,0.025377814,1.0787799,0.012728481,0.02114177,0.026237622
2020-08-02 00:00:00,0.046016965,0.058628354,0.060733337,8.230867,0.014174825,1.2449703,0.015683401,0.027466305,0.04421918
2020-08-02 03:00:00,0.03259872,0.05535949,0.049160406,8.352547,0.020412369,1.4096814,0.010512674,0.019902041,0.043567955
2020-08-02 06:00:00,0.03316864,0.04862573,0.060971353,9.001144,0.020563275,1.6583918,0.009243131,0.019786378,0.052479025
2020-08-02 09:00:00,0.04123799,0.055010945,0.06431898,7.8651147,0.017190449,1.2802546,0.017059213,0.024035217,0.043802876
2020-08-02 12:00:00,0.027390592,0.08046201,0.04791709,5.5411863,0.015149474,0.66156495,0.03364606,0.01286942,0.019988231
2020-08-02 15:00:00,0.015097721,0.050775845,0.02954931,4.2626414,0.013177422,0.6247213,0.031199483,0.0110892905,0.010268838
2020-08-02 18:00:00,0.0075790007,0.03056991,0.022072805,5.4800625,0.013017578,0.9025298,0.029293234,0.011781408,0.00964911
2020-08-02 21:00:00,0.0073039397,0.028363911,0.020546183,4.868814,0.021495279,1.0416328,0.014900054,0.012415125,0.01806729
2020-08-03 00:00:00,0.009722147,0.065946184,0.023265772,3.8955896,0.02698337,0.95115906,0.0039676744,0.008886612,0.024190592
2020-08-03 03:00:00,0.0099153295,0.08357614,0.025122827,4.0518427,0.026435511,0.98816454,0.004259637,0.008805645,0.021152733
2020-08-03 06:00:00,0.00979612,0.04623584,0.022691375,4.5321317,0.027114894,1.0695778,0.0062992037,0.014829706,0.022179259
2020-08-03 09:00:00,0.0090920115,0.07940482,0.022279589,4.709601,0.025645295,0.9861024,0.005645212,0.009857924,0.020649439
2020-08-03 12:00:00,0.0072457357,0.014736906,0.018901015,3.6887043,0.020379564,0.93653107,0.0040458813,0.0069325888,0.014307877
2020-08-03 15:00:00,0.0075677624,0.014752639,0.018911313,3.845561,0.027232891,0.89661485,0.0037384853,0.007277055,0.015775455
2020-08-03 18:00:00,0.0058655995,0.012437656,0.015121904,3.9066992,0.027152987,0.6936608,0.0035570653,0.0068603135,0.011940476
2020-08-03 21:00:00,0.0051083504,0.009630274,0.014924164,3.9180732,0.0295664,0.6157468,0.004789507,0.008037955,0.010927168
2020-08-04 00:00:00,0.0057900683,0.013951205,0.015241342,4.910484,0.025567172,0.67448246,0.006106843,0.0071192943,0.011851396
2020-08-04 03:00:00,0.007096219,0.020274656,0.018880764,5.7857504,0.021611303,0.84273714,0.0069740363,0.0073775575,0.01506995
2020-08-04 06:00:00,0.005263678,0.025947906,0.013838011,6.7601295,0.012062491,0.7097621,0.020413296,0.009080205,0.009302311
2020-08-04 09:00:00,0.0044420282,0.023007648,0.011198959,7.3135633,0.0061192643,0.47823682,0.034464914,0.010624414,0.004094278
2020-08-04 12:00:00,0.0027263598,0.019091904,0.009671926,8.462851,0.0056841206,0.5188171,0.030963572,0.01038748,0.0030812342
2020-08-04 15:00:00,0.0020747078,0.01733046,0.008777742,8.714397,0.0053529916,0.5720027,0.028233077,0.009508225,0.0030892235
2020-08-04 18:00:00,0.0024281747,0.019226246,0.008990408,8.54611,0.005643998,0.5172884,0.03275351,0.009365883,0.0032239163
2020-08-04 21:00:00,0.0026513068,0.019008819,0.009661007,6.928301,0.0061647487,0.38947278,0.034356516,0.0100441445,0.0043980647
2020-08-05 00:00:00,0.007283941,0.026066486,0.013478646,7.3382382,0.005192134,0.34293932,0.038027264,0.009084326,0.0041026673
2020-08-05 03:00:00,0.013802683,0.034635216,0.019440323,6.6834087,0.006330598,0.2501758,0.03962109,0.00804611,0.005606999
2020-08-05 06:00:00,0.015069385,0.040556986,0.022149382,5.916486,0.00802398,0.26244527,0.04340533,0.008498689,0.008275353
2020-08-05 09:00:00,0.014855555,0.040831834,0.021872008,5.586837,0.008270033,0.24570939,0.07925039,0.009722783,0.009997612
2020-08-05 12:00:00,0.015519058,0.038950622,0.023103176,7.0043454,0.009524473,0.23777176,0.15303043,0.010183276,0.01373093
2020-08-05 15:00:00,0.013141958,0.028416563,0.018055718,7.1590605,0.010824013,0.23901367,0.27470905,0.0112593165,0.016876046
2020-08-05 18:00:00,0.00781551,0.2674002,0.00871611,6.7311587,0.008766066,0.062960185,0.46569604,0.010162836,0.014673686
2020-08-05 21:00:00,0.0073500536,1.4665955,0.008572866,7.3952446,0.008533996,0.06342286,0.49092025,0.009435448,0.012926016
2020-08-06 00:00:00,0.009924767,2.1850374,0.012302927,7.267694,0.008545428,0.09980204,0.46373895,0.00873801,0.012607981
2020-08-06 03:00:00,0.010447518,2.6004074,0.013161679,6.772768,0.008437184,0.107635885,0.49100733,0.00831994,0.012220716
2020-08-06 06:00:00,0.009229417,2.4894605,0.011343176,6.6327333,0.008533439,0.09246459,0.52224284,0.008723819,0.011105097
2020-08-06 09:00:00,0.0067054834,2.352919,0.008214056,5.466565,0.008228435,0.06616715,0.593165,0.008504724,0.011088974
2020-08-06 12:00:00,0.0040321145,2.4235737,0.0057773693,4.3772726,0.007885402,0.045652337,0.7011065,0.008387483,0.009896075
2020-08-06 15:00:00,0.003607264,2.3543632,0.005359427,4.374044,0.007756605,0.038732026,0.7369575,0.007990022,0.01015951
2020-08-06 18:00:00,0.004460619,1.8793167,0.006118222,4.627366,0.008234272,0.04815682,0.73870707,0.00802862,0.010602939
2020-08-06 21:00:00,0.005730122,1.5353909,0.008346528,4.970666,0.008351104,0.07850342,0.63086087,0.0075691156,0.010077267
2020-08-07 00:00:00,0.005277213,1.4620867,0.007795813,5.3134227,0.007960425,0.07433915,0.61528724,0.007912715,0.010247247
2020-08-07 03:00:00,0.005035114,1.3797401,0.008333766,5.5742826,0.010922304,0.087980345,0.563828,0.007579002,0.0101210205
2020-08-07 06:00:00,0.005094595,1.2650735,0.007693579,5.650088,0.0086845625,0.07571555,0.601855,0.0069835936,0.009160068
2020-08-07 09:00:00,0.0065928423,0.9828039,0.007101138,4.736107,0.007379386,0.06832666,0.6157213,0.0062095392,0.008333873
2020-08-07 12:00:00,0.00607818,1.4045742,0.008170965,5.795875,0.0075298576,0.084568754,0.5443239,0.0056963847,0.007849121
2020-08-07 15:00:00,0.0075717014,1.7258672,0.012742749,7.001576,0.01277376,0.16018549,0.3105851,0.006392259,0.008935356
2020-08-07 18:00:00,0.0038865698,0.56468207,0.013516346,4.2782974,0.021017674,0.3172268,0.04441362,0.0062278965,0.006806579
2020-08-07 21:00:00,0.0032508378,0.17515683,0.014901655,2.928336,0.02755426,0.24500269,0.019168025,0.007906575,0.005237588
2020-08-08 00:00:00,0.0029083705,0.13092618,0.014872344,3.5555348,0.025749743,0.19977675,0.018666761,0.007368693,0.00470433
2020-08-08 03:00:00,0.007253229,0.19504267,0.0320311,7.6917653,0.041502334,0.36378846,0.030767685,0.009696562,0.0095832925
2020-08-08 06:00:00,0.0099069765,0.10388595,0.029519238,7.858333,0.02725421,0.23103307,0.048881795,0.009001778,0.008171084
2020-08-08 09:00:00,0.009378104,0.033734486,0.015856965,6.190075,0.01005619,0.09367616,0.077292554,0.008364127,0.006888554
2020-08-08 12:00:00,0.008537067,0.025697324,0.014167721,5.1329603,0.008004233,0.066264026,0.08927145,0.0084043555,0.006977463
2020-08-08 15:00:00,0.009418833,0.028221529,0.015086637,4.5223193,0.008822532,0.07232679,0.0962908,0.0072337873,0.006945668
2020-08-08 18:00:00,0.0044332696,0.014402053,0.007454927,3.2060487,0.004632568,0.031040853,0.10535098,0.01651089,0.0058489228
2020-08-08 21:00:00,0.0045792377,0.023124017,0.0110177705,3.2937243,0.007911121,0.14038284,0.06702321,0.012360977,0.0068635824
2020-08-09 00:00:00,0.0065999813,0.08432529,0.028582433,4.966542,0.036926795,0.76267076,0.06482655,0.0123847285,0.008190043
2020-08-09 03:00:00,0.0066144527,0.109436005,0.019465981,4.003245,0.028184347,0.26060525,0.059432868,0.011499632,0.006924899
2020-08-09 06:00:00,0.006197707,0.18908961,0.015193499,4.187194,0.015079389,0.18011832,0.024040392,0.0057041296,0.0052011306
2020-08-09 09:00:00,0.016660728,0.160221,0.036415167,3.5557117,0.0790724,0.17880365,0.021840276,0.0092613865,0.01387936
2020-08-09 12:00:00,0.026437433,0.27887067,0.058329586,3.2721615,0.13400102,0.36108622,0.024564188,0.013787867,0.022342047
2020-08-09 15:00:00,0.024954662,0.27540314,0.055429712,2.4422226,0.12151729,0.47373757,0.023729865,0.012520169,0.020266956
2020-08-09 18:00:00,0.018339705,0.14868204,0.045025263,2.712608,0.09975219,0.6352487,0.02651826,0.011308602,0.017210972
2020-08-09 21:00:00,0.027903184,0.15716752,0.063104585,2.3333318,0.15919058,0.6642686,0.019331936,0.0141247315,0.025112204
2020-08-10 00:00:00,0.015650237,0.096820794,0.03437268,4.655414,0.07309758,0.56387544,0.04738667,0.012135855,0.013262503
2020-08-10 03:00:00,0.0052050976,0.085511215,0.012922785,9.058872,0.0124083,0.11030731,0.06366598,0.006236715,0.00487348
2020-08-10 06:00:00,0.004862394,0.07553002,0.014217192,9.623689,0.014377804,0.115189634,0.0627556,0.0058230893,0.0049868883
2020-08-10 09:00:00,0.0059000156,0.028472027,0.011983048,9.305587,0.006993399,0.06202238,0.08780513,0.006718278,0.005160856
2020-08-10 12:00:00,0.0048500444,0.017037641,0.00877418,7.761937,0.006009782,0.058057103,0.064684264,0.008410357,0.0048474474
2020-08-10 15:00:00,0.0043607415,0.020300608,0.008509262,6.3732905,0.0074820155,0.066583745,0.076463096,0.009395031,0.004700497
2020-08-10 18:00:00,0.0039604837,0.018748118,0.008263563,5.5774,0.007115712,0.064057134,0.083700396,0.008902712,0.004384629
2020-08-10 21:00:00,0.0038908536,0.01597387,0.0075051063,6.7806225,0.0052475524,0.060150683,0.0846602,0.008032233,0.003897688
2020-08-11 00:00:00,0.0040377006,0.018596925,0.0074654543,8.444283,0.0047920924,0.06283414,0.07511,0.0072294404,0.0039588343
2020-08-11 03:00:00,0.0044214674,0.03511387,0.009006253,8.183386,0.0075530894,0.07786252,0.071561255,0.006888162,0.0038458675
2020-08-11 06:00:00,0.004391125,0.041030336,0.010612962,7.735603,0.009717392,0.0849864,0.06939039,0.0074387155,0.0044097886
2020-08-11 09:00:00,0.0036956712,0.042522512,0.010282961,7.7852407,0.009705647,0.0817056,0.0693663,0.006890299,0.004138124
2020-08-11 12:00:00,0.004039452,0.032241378,0.00875418,7.8851786,0.007381293,0.07578743,0.07276472,0.0068515665,0.0040336642
2020-08-11 15:00:00,0.0033827682,0.02545467,0.0074940952,8.186812,0.0065024532,0.06908618,0.07901516,0.007220506,0.0033883594
2020-08-11 18:00:00,0.0036947695,0.031030552,0.008841303,7.476677,0.009495426,0.07305309,0.06917122,0.008973422,0.004019757
2020-08-11 21:00:00,0.0035606604,0.04124911,0.01010175,4.9867764,0.010103035,0.07932144,0.060591944,0.010468217,0.00442291
2020-08-12 00:00:00,0.003225483,0.017559437,0.0060410826,5.5728836,0.00580427,0.053086028,0.10162153,0.014234282,0.004923376
2020-08-12 03:00:00,0.0032789293,0.008391039,0.0055473596,5.218206,0.005611065,0.02701609,0.11499332,0.023153948,0.009985495
2020-08-12 06:00:00,0.0029175484,0.007484096,0.0048701474,5.519426,0.0047874334,0.0255679,0.124204196,0.022385882,0.008969931
2020-08-12 09:00:00,0.0027863546,0.010213662,0.0044237454,5.721682,0.004766331,0.035830416,0.111521065,0.020020902,0.006606292
2020-08-12 12:00:00,0.0031358318,0.012306548,0.00470238,6.6830144,0.0047140243,0.04105636,0.09869012,0.017321207,0.0052122637
2020-08-12 15:00:00,0.0029018202,0.008639832,0.0038500752,6.898278,0.0034929533,0.032669052,0.06772929,0.017307939,0.0061373212
2020-08-12 18:00:00,0.0022993,0.008128928,0.0033224523,5.6650314,0.0037854528,0.026562618,0.071713336,0.021541929,0.00714296
2020-08-12 21:00:00,0.0033565215,0.011544962,0.0059275283,4.8688736,0.008578702,0.03714735,0.103097886,0.026392372,0.012180592
2020-08-13 00:00:00,0.0030320212,0.011349759,0.0053565507,3.6493514,0.0069496655,0.039749272,0.08817602,0.024956273,0.008959001
2020-08-13 03:00:00,0.0030472307,0.015298286,0.0044801757,2.9007142,0.0047933413,0.05410963,0.062626,0.013627311,0.004017709
2020-08-13 06:00:00,0.0038819495,0.006889071,0.0062918505,3.3869326,0.008570536,0.025461232,0.11885053,0.036866423,0.016338795
2020-08-13 09:00:00,0.004270808,0.006760651,0.0066470844,4.2046595,0.00933416,0.016611576,0.116769426,0.042692855,0.01843834
2020-08-13 12:00:00,0.004483893,0.009995349,0.006854173,4.5866013,0.009394171,0.025073983,0.12719306,0.03710874,0.017957764
2020-08-13 15:00:00,0.007988319,0.011735838,0.010943598,4.387388,0.01347263,0.025367947,0.17884405,0.049750138,0.02516392
2020-08-13 18:00:00,0.011636306,0.0058014723,0.012441883,3.8851826,0.017249087,0.013611202,0.19813173,0.062312245,0.03151767
2020-08-13 21:00:00,0.005820947,0.18915755,0.009357904,3.4273028,0.016655445,0.008025089,0.14744209,0.053586777,0.027890004
2020-08-14 00:00:00,0.0060315356,0.58860964,0.008579641,3.1583214,0.013521695,0.01209417,0.13231303,0.050100252,0.023497704
2020-08-14 03:00:00,0.004802255,1.0308138,0.007359327,2.707122,0.012187379,0.020804679,0.12280899,0.04109992,0.020369135
2020-08-14 06:00:00,0.0061237453,2.0266354,0.047877643,2.4576406,0.019056302,0.2578453,0.07957549,0.033382107,0.018062701
2020-08-14 09:00:00,0.026623765,3.6689172,0.26752645,1.0416677,0.09663113,0.6467548,0.04746114,0.024399819,0.018477675
2020-08-14 12:00:00,0.030193722,4.386532,0.3458363,0.3972869,0.115709804,0.6195193,0.028056964,0.018408168,0.015242978
2020-08-14 15:00:00,0.030703029,4.675096,0.3710313,0.20082816,0.10746452,0.5218437,0.022669617,0.01717782,0.015783252
2020-08-14 18:00:00,0.2259454,4.1473722,0.31081474,0.14154293,0.066170715,0.48458636,0.06790609,0.1213567,0.027091946
2020-08-14 21:00:00,0.38283804,3.5484867,0.20051904,0.093440674,0.013961029,0.05419711,0.09683083,0.26553223,0.05522154
2020-08-15 00:00:00,0.41559806,3.069204,0.14832418,0.059562404,0.01953255,0.04403807,0.08913703,0.32369468,0.058884252
2020-08-15 03:00:00,0.8785493,2.8906744,0.10388456,0.037674107,0.007973473,0.015726905,0.14120674,0.43944314,0.060871106
2020-08-15 06:00:00,1.5549304,1.8714399,0.26790395,0.036596637,0.006128665,0.023067797,0.10845015,0.34778517,0.054755967
2020-08-15 09:00:00,2.0910733,1.3356754,0.8379905,0.03588067,0.007517122,0.024262194,0.095081694,0.3572572,0.05570338
2020-08-15 12:00:00,1.789543,1.4641593,0.9698381,0.03987367,0.0115128495,0.025041535,0.107265495,0.32686448,0.050010107
2020-08-15 15:00:00,1.5243691,1.4305856,1.1439259,0.024282899,0.014030923,0.014396175,0.055726886,0.2635776,0.046551444
2020-08-15 18:00:00,1.5499301,1.1779639,1.6831106,0.017690334,0.015934827,0.013844715,0.06352846,0.29323843,0.048891593
2020-08-15 21:00:00,1.0622181,0.85799056,1.4313409,0.024100022,0.008450699,0.020505717,0.04201943,0.17347202,0.041175034
2020-08-16 00:00:00,1.121336,0.54533374,1.2137679,0.021602906,0.010577457,0.020756459,0.04928352,0.17000265,0.033757616
2020-08-16 03:00:00,1.2911757,0.37045482,1.3884068,0.022621086,0.0082422225,0.018791823,0.057493128,0.1919953,0.033795375
2020-08-16 06:00:00,1.3060081,0.22875205,1.3258889,0.016008766,0.006803762,0.015219393,0.04464792,0.16280253,0.03152541
2020-08-16 09:00:00,1.2442333,0.21777186,1.3759866,0.012077865,0.007880683,0.01171139,0.031861044,0.16239491,0.03152174
2020-08-16 12:00:00,1.4226466,0.25098443,1.5627065,0.0130774975,0.008998666,0.012067053,0.035271898,0.168208,0.033248886
2020-08-16 15:00:00,1.9219774,0.26355097,1.8251433,0.013094656,0.00949867,0.011891029,0.03957004,0.1856932,0.03647429
2020-08-16 18:00:00,2.5360482,0.4303165,1.7465577,0.010661596,0.016121086,0.009691134,0.039084855,0.19603069,0.036160164
2020-08-16 21:00:00,2.587522,0.99568444,1.4492898,0.027409554,0.034739383,0.17849337,0.052811068,0.17668146,0.042486954
2020-08-17 00:00:00,2.3416326,1.0582253,1.2944648,0.050853815,0.034082055,0.5456494,0.06708791,0.1532308,0.046002112
2020-08-17 03:00:00,2.6127768,1.2956849,1.0143304,0.03310789,0.059308216,0.41814768,0.07300497,0.2069799,0.042132106
2020-08-17 06:00:00,3.2575376,1.731059,0.83910894,0.032823183,0.09765294,0.42181683,0.072615564,0.19939947,0.042021986
2020-08-17 09:00:00,3.45573,2.8406515,0.4825588,0.046899498,0.07143289,0.71559244,0.08599165,0.17673141,0.042704932
2020-08-17 12:00:00,3.4249923,3.248424,0.34726298,0.069449395,0.03542153,0.7093684,0.08556632,0.16648068,0.043090746
2020-08-17 15:00:00,3.2077575,2.6260772,0.26102313,0.18099841,0.025849754,0.7040212,0.07681611,0.12783709,0.03516739
2020-08-17 18:00:00,2.487423,1.9291865,0.18282942,0.3163978,0.019348493,0.60847783,0.07908855,0.09225996,0.025203325
2020-08-17 21:00:00,2.4823778,1.2160237,0.14182466,0.20607719,0.028259888,0.5587795,0.058706712,0.10224177,0.025154853
2020-08-18 00:00:00,2.5770445,0.9936601,0.4599671,0.055141304,0.10957768,0.45421904,0.07041333,0.13614735,0.030856777
2020-08-18 03:00:00,2.710089,0.53611904,0.9213558,0.03330882,0.07619628,0.2859791,0.07533872,0.17854238,0.037222765
2020-08-18 06:00:00,3.3605907,0.90968895,1.7096425,0.037415516,0.055995557,0.24822621,0.05442367,0.1468623,0.039519608
2020-08-18 09:00:00,3.862179,0.1506958,2.38206,0.015091949,0.010076292,0.014594717,0.035558704,0.13035583,0.03008113
2020-08-18 12:00:00,3.1993506,0.09779635,2.4954581,0.016361792,0.0054624844,0.017928043,0.041218773,0.14009719,0.030446362
2020-08-18 15:00:00,5.040704,0.20352879,2.1830664,0.022489043,0.023331843,0.08654788,0.046414718,0.14192848,0.035539158
2020-08-18 18:00:00,5.467879,1.0633895,1.3173801,0.031507984,0.051551826,0.30734235,0.05987343,0.14778884,0.03534221
2020-08-18 21:00:00,1.6482762,1.4290574,0.26082268,0.04744877,0.057801977,0.6805454,0.051096667,0.08952228,0.022075178
2020-08-19 00:00:00,1.7958788,1.0206164,0.34994555,0.03594279,0.06131898,0.49183628,0.056884047,0.10800844,0.026789451
2020-08-19 03:00:00,3.4919512,0.700638,1.1626146,0.027497938,0.050272427,0.24228637,0.05208615,0.13030966,0.029683115
2020-08-19 06:00:00,3.7567034,0.6619106,1.8930725,0.017436102,0.073987834,0.027484298,0.034310028,0.14869095,0.028538262
2020-08-19 09:00:00,1.9345713,0.2431047,1.1314768,0.013919452,0.093631476,0.01604866,0.028116418,0.12960786,0.025900738
2020-08-19 12:00:00,1.5372509,0.21919261,0.9842129,0.013436025,0.14121264,0.01857639,0.0275629,0.12798598,0.025379704
2020-08-19 15:00:00,1.6533856,0.15946792,0.880016,0.012829947,0.12904088,0.01607088,0.02632054,0.122296326,0.024434626
2020-08-19 18:00:00,1.8308558,0.120552994,0.88929224,0.012429875,0.1312802,0.017134478,0.02629459,0.12165627,0.023912184
2020-08-19 21:00:00,2.7853305,0.13391425,2.1641026,0.020633329,0.04096995,0.018656353,0.030632548,0.11583638,0.023728559
2020-08-20 00:00:00,3.593064,0.2705995,2.5594792,0.023655823,0.021297302,0.039907508,0.034132548,0.12124552,0.025760496
2020-08-20 03:00:00,3.3643878,1.1056325,0.57384396,0.044754703,0.08530398,0.31844246,0.06727761,0.12453314,0.031685688
2020-08-20 06:00:00,2.9603071,1.1010684,0.50314146,0.041087635,0.12012787,0.28745943,0.06376709,0.12764962,0.031027189
2020-08-20 09:00:00,3.5415251,1.1510994,1.7028142,0.02829897,0.074573025,0.16082016,0.046216413,0.14374019,0.030586509
2020-08-20 12:00:00,3.9394128,0.8140518,2.6065347,0.02665061,0.017012944,0.04425731,0.033896204,0.110449456,0.023912976
2020-08-20 15:00:00,2.9769359,0.66906714,2.5932953,0.032151967,0.011231688,0.018392786,0.029431624,0.091705084,0.018916635
2020-08-20 18:00:00,2.9392529,0.6045453,2.6832936,0.035151497,0.01162408,0.01829805,0.025953986,0.08797126,0.018367043
2020-08-20 21:00:00,3.2939038,1.0045524,2.775853,0.028575748,0.013832751,0.01847761,0.025739925,0.0853089,0.017584106
2020-08-21 00:00:00,4.153036,1.6020776,2.4879324,0.022546194,0.028383898,0.033216506,0.030268436,0.09949057,0.019926501
2020-08-21 03:00:00,2.2898068,2.4784834,1.1423889,0.028796438,0.0830799,0.16044797,0.04995912,0.12116917,0.025619105
2020-08-21 06:00:00,2.1524403,3.127911,1.839414,0.04489662,0.07441783,0.12676352,0.043688122,0.113049224,0.02487025
2020-08-21 09:00:00,1.9442716,3.8470588,3.4281726,0.03702012,0.04343977,0.13645582,0.04188114,0.11847183,0.024896469
2020-08-21 12:00:00,1.8865751,3.4466827,4.406375,0.04127335,0.037335735,0.14620304,0.04055796,0.111351974,0.023220869
2020-08-21 15:00:00,1.8958004,2.3689523,4.6168203,0.051777035,0.0347594,0.06403981,0.025928842,0.07674364,0.016013918
2020-08-21 18:00:00,1.8943121,2.9176173,2.6513026,0.09129455,0.012246487,0.015744189,0.028538879,0.06699233,0.0115464805
2020-08-21 21:00:00,0.75623226,4.6983957,2.8253293,0.14684674,0.020056391,0.024032503,0.03159018,0.069581896,0.01237256
2020-08-22 00:00:00,0.50149286,5.328387,2.6144743,0.119398326,0.06330758,0.025225658,0.028571712,0.07402049,0.013431303
2020-08-22 03:00:00,0.41047218,5.263133,2.0511522,0.05811277,0.124019586,0.024662353,0.026092257,0.07991303,0.01525652
2020-08-22 06:00:00,0.25885367,5.158019,1.8483206,0.043697704,0.117090866,0.03185558,0.023840955,0.0806976,0.014670151
2020-08-22 09:00:00,0.17282103,4.1527276,2.1818752,0.05212654,0.11146517,0.027236966,0.022186097,0.067312114,0.014193273
2020-08-22 12:00:00,0.22627896,6.6127367,2.056582,0.049770605,0.20046778,0.12310167,0.026737133,0.06393064,0.015017916
2020-08-22 15:00:00,0.3729344,5.963399,1.1274592,0.020635135,0.8447288,1.4086057,0.018958813,0.04077776,0.01221325
2020-08-22 18:00:00,0.36595908,6.2330017,0.40522194,0.030325366,0.45532054,1.4191303,0.014798625,0.025391227,0.009795151
2020-08-22 21:00:00,0.45042107,3.2666185,0.1807154,0.8484263,0.07329065,1.0282996,0.07560623,0.05673227,0.01544113
2020-08-23 00:00:00,0.5732437,2.1626556,0.07739734,1.2956202,0.020987593,0.70328736,0.11545345,0.058255915,0.01554509
2020-08-23 03:00:00,0.3349898,2.5964146,0.06550295,1.2373531,0.018811427,0.5361274,0.12369548,0.05542759,0.014533978
2020-08-23 06:00:00,0.33698353,3.0634267,0.06226018,1.1869639,0.018845214,0.49298683,0.1251261,0.05251534,0.013935952
2020-08-23 09:00:00,0.30816844,3.8441029,0.06929407,1.3256751,0.018591631,0.5470733,0.13660301,0.056368046,0.015066744
2020-08-23 12:00:00,0.29609582,3.9131556,0.075150356,1.2330272,0.019427959,0.5617094,0.1259249,0.057090864,0.014870584
2020-08-23 15:00:00,0.31189242,4.3798704,0.103976086,1.1158088,0.02571471,0.68619853,0.10254832,0.057631206,0.014046271
2020-08-23 18:00:00,0.4136758,5.9455194,0.4854686,0.4541384,0.15434992,1.0226773,0.04354191,0.048782595,0.027533807
2020-08-23 21:00:00,0.6789972,3.7833357,0.81240284,0.093621746,0.09876168,0.47375146,0.023555065,0.064866275,0.11537827
2020-08-24 00:00:00,0.97187936,1.3800298,1.0858974,0.13151643,0.074844666,0.10369386,0.026396764,0.10831242,0.09994662
2020-08-24 03:00:00,1.3863508,2.6056952,1.1074686,0.11510066,0.06177993,0.21647918,0.025382271,0.09245438,0.12502965
